region_code,region_name,geographic_level,state,year,year_range,number_of_non_employing_businesses,number_of_employing_businesses_1_4_employees,number_of_employing_businesses_5_19_employees,number_of_employing_businesses_20_or_more_employees,total_number_of_businesses,number_of_non_employing_business_entries,number_of_employing_business_entries_1_4_employees,number_of_employing_business_entries_5_19_employees,number_of_employing_business_entries_20_or_more_employees,total_number_of_business_entries,number_of_non_employing_business_exits,number_of_employing_business_exits_1_4_employees,number_of_employing_business_exits_5_19_employees,number_of_employing_business_exits_20_or_more_employees,total_number_of_business_exits,agriculture_forestry_and_fishing,mining,manufacturing,electricity_gas_water_and_waste_services,construction,wholesale_trade,retail_trade,accommodation_and_food_services,transport_postal_and_warehousing,information_media_and_telecommunications,financial_and_insurance_services,rental_hiring_and_real_estate_services,professional_scientific_and_technical_services,administrative_and_support_services,public_administration_and_safety,education_and_training,health_care_and_social_assistance,arts_and_recreation_services,other_services,currently_unknown,number_of_businesses_with_turnover_of_zero_to_less_than_50k,number_of_businesses_with_turnover_of_50k_to_less_than_200k,number_of_businesses_with_turnover_of_200k_to_less_than_2m,number_of_businesses_with_turnover_of_2m_to_less_than_5m,number_of_businesses_with_turnover_of_5m_to_less_than_10m,number_of_businesses_with_turnover_of_10m_or_more,number_of_business_entries_with_turnover_of_zero_to_less_than_50k,number_of_business_entries_with_turnover_of_50k_to_less_than_200k,number_of_business_entries_with_turnover_of_200k_to_less_than_2m,number_of_business_entries_with_turnover_of_2m_to_less_than_5m,number_of_business_entries_with_turnover_of_5m_to_less_than_10m,number_of_business_entries_with_turnover_of_10m_or_more,number_of_business_exits_with_turnover_of_zero_to_less_than_50k,number_of_business_exits_with_turnover_of_50k_to_less_than_200k,number_of_business_exits_with_turnover_of_200k_to_less_than_2m,number_of_business_exits_with_turnover_of_2m_to_less_than_5m,number_of_business_exits_with_turnover_of_5m_to_less_than_10m,number_of_business_exits_with_turnover_of_10m_or_more,private_sector_houses,private_sector_dwellings_excluding_houses,total_private_sector_dwelling_units,total_dwelling_units,value_of_private_sector_houses,value_of_private_sector_dwellings_excluding_houses,total_value_of_private_sector_dwelling_units,value_of_residential_building,value_of_non_residential_building,value_of_total_building,number_of_established_house_transfers,median_price_of_established_house_transfers,number_of_attached_dwelling_transfers,median_price_of_attached_dwelling_transfers,debtors_entering_business_related_personal_insolvencies,debtors_entering_non_business_related_personal_insolvencies,total_debtors_entering_personal_insolvencies,managers,professionals,technicians_and_trades_workers,community_and_personal_service_workers,clerical_and_administrative_workers,sales_workers,machinery_operators_and_drivers,labourers,debtors_with_other_or_unknown_occupations,area_of_holding_total_area,dairy_cattle_total,meat_cattle_total,sheep_and_lambs_total,pigs_total,meat_chickens_total,broadacre_crops_total_area,vegetables_total_area,orchard_fruit_trees_and_nut_trees_total_area,agricultural_production_total_gross_value,crops_total_gross_value,livestock_slaughtered_and_other_disposals_total_gross_value,agriculture_forestry_and_fishing_pct,mining_pct,manufacturing_pct,electricity_gas_water_and_waste_services_pct,construction_pct,wholesale_trade_pct,retail_trade_pct,accommodation_and_food_services_pct,transport_postal_and_warehousing_pct,information_media_and_telecommunications_pct,financial_and_insurance_services_pct,rental_hiring_and_real_estate_services_pct,professional_scientific_and_technical_services_pct,administrative_and_support_services_pct,public_administration_and_safety_pct,education_and_training_pct,health_care_and_social_assistance_pct,arts_and_recreation_services_pct,other_services_pct,industry_of_employment_inadequately_described_or_not_stated_pct,total_persons_employed_aged_15_years_and_over,houses_additions,houses_removals,houses_total,townhouses_additions,townhouses_removals,townhouses_total,apartments_additions,apartments_removals,apartments_total,total_dwelling_additions,total_dwelling_removals,total_dwellings
506,Perth - South East,sa4,WA,2023,2022-23,30566.0,10535.0,4080.0,1353.0,46534.0,6562.0,1679.0,166.0,22.0,8429.0,5702.0,1101.0,232.0,54.0,7089.0,802.0,317.0,1977.0,170.0,7706.0,1665.0,2485.0,1860.0,8126.0,293.0,1766.0,4545.0,5388.0,2485.0,140.0,603.0,2920.0,531.0,2716.0,39.0,12440.0,16303.0,14232.0,1885.0,775.0,899.0,2914.0,4087.0,1342.0,60.0,15.0,11.0,3529.0,2283.0,1197.0,77.0,17.0,30.0,2050.0,288.0,2338.0,2393.0,781.0,118.0,899.0,957.0,909.0,1867.0,6608.0,529500.0,3325.0,395000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,Perth - South East,sa4,WA,2024,2023-24,33074.0,10698.0,4072.0,1468.0,49312.0,7561.0,1817.0,155.0,33.0,9567.0,5562.0,1013.0,239.0,43.0,6857.0,811.0,310.0,2047.0,179.0,7862.0,1649.0,2515.0,1945.0,9564.0,306.0,1835.0,4763.0,5549.0,2610.0,144.0,625.0,3183.0,552.0,2832.0,31.0,13317.0,16979.0,15130.0,2063.0,824.0,999.0,3356.0,4515.0,1612.0,56.0,18.0,12.0,3137.0,2460.0,1177.0,66.0,5.0,13.0,2461.0,381.0,2842.0,2974.0,1036.0,193.0,1229.0,1316.0,1390.0,2707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,Perth - South West,sa4,WA,2011,2010-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32009.0,4547.0,585.0,19738.0,326.0,,,,,,,,0.6,4.7,9.8,1.1,10.0,3.7,10.3,5.5,4.5,1.0,2.5,1.8,7.4,3.0,7.0,8.7,11.2,1.4,3.6,2.2,172671.0,,,,,,,,,,,,
507,Perth - South West,sa4,WA,2016,2015-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0,369.0,530.0,52.0,42.0,99.0,40.0,69.0,33.0,80.0,62.0,52.0,18377.0,,2221.0,32431.0,,,9093.0,,,75.5,57.9,6.5,0.7,5.0,6.6,1.2,9.9,2.6,9.8,6.0,4.4,1.0,2.3,1.8,6.6,3.0,7.1,9.5,12.5,1.7,3.7,4.7,188022.0,,,,,,,,,,,,
507,Perth - South West,sa4,WA,2017,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.0,489.0,664.0,73.0,64.0,135.0,56.0,69.0,54.0,90.0,54.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3178.0,293.0,138101.0,323.0,10.0,21581.0,1137.0,,10546.0,4639.0,303.0,170345.0
507,Perth - South West,sa4,WA,2018,2017-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5219.0,498000.0,1670.0,411750.0,184.0,515.0,696.0,57.0,81.0,121.0,97.0,79.0,37.0,79.0,87.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2749.0,339.0,140511.0,352.0,10.0,21923.0,609.0,41.0,11114.0,3710.0,390.0,173665.0
507,Perth - South West,sa4,WA,2019,2018-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2269.0,428.0,2697.0,2833.0,708.0,148.0,856.0,901.0,609.0,1511.0,4970.0,480000.0,1418.0,400000.0,183.0,464.0,654.0,61.0,67.0,116.0,74.0,71.0,56.0,86.0,71.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2514.0,363.0,142662.0,237.0,18.0,22142.0,737.0,,11851.0,3488.0,381.0,176772.0
507,Perth - South West,sa4,WA,2020,2019-20,19506.0,7451.0,3021.0,898.0,30876.0,,,,,,,,,,,692.0,250.0,1523.0,107.0,5467.0,1088.0,1822.0,1207.0,2444.0,242.0,1390.0,3809.0,4376.0,1172.0,91.0,489.0,2593.0,534.0,1542.0,38.0,8239.0,10240.0,10251.0,1267.0,450.0,429.0,,,,,,,,,,,,,2202.0,486.0,2688.0,2826.0,685.0,132.0,817.0,865.0,320.0,1186.0,5199.0,475000.0,1599.0,390000.0,141.0,382.0,525.0,43.0,65.0,96.0,55.0,59.0,36.0,65.0,68.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2076.0,332.0,144406.0,171.0,30.0,22283.0,692.0,36.0,12507.0,2939.0,398.0,179313.0
507,Perth - South West,sa4,WA,2021,2020-21,19245.0,8643.0,3154.0,917.0,31959.0,3400.0,1198.0,102.0,18.0,4718.0,3008.0,537.0,130.0,19.0,3694.0,732.0,254.0,1571.0,109.0,5577.0,1139.0,1925.0,1265.0,2372.0,249.0,1446.0,3967.0,4595.0,1212.0,93.0,513.0,2737.0,536.0,1635.0,32.0,9062.0,10254.0,10434.0,1302.0,459.0,448.0,2095.0,1814.0,773.0,22.0,4.0,10.0,1915.0,1099.0,620.0,34.0,11.0,9.0,4489.0,647.0,5136.0,5215.0,1314.0,238.0,1552.0,1586.0,1527.0,3113.0,7790.0,510000.0,2580.0,430000.0,54.0,155.0,213.0,30.0,22.0,17.0,23.0,22.0,18.0,20.0,33.0,25.0,576.9,,191.7,43.5,,,,,3.8,64.2,58.8,,0.7,6.6,6.4,1.2,8.9,2.5,8.8,6.1,4.2,0.7,2.1,1.4,7.1,2.8,6.7,9.6,14.2,1.6,3.7,4.7,219901.0,2333.0,372.0,146367.0,130.0,43.0,22370.0,286.0,11.0,12782.0,2749.0,426.0,181636.0
507,Perth - South West,sa4,WA,2022,2021-22,20559.0,8790.0,3252.0,998.0,33598.0,4162.0,1351.0,130.0,26.0,5669.0,3056.0,780.0,159.0,22.0,4020.0,712.0,275.0,1671.0,107.0,5856.0,1167.0,2034.0,1268.0,2359.0,274.0,1566.0,4160.0,4856.0,1338.0,97.0,539.0,2867.0,597.0,1826.0,33.0,8606.0,10977.0,11470.0,1478.0,532.0,532.0,2074.0,2549.0,991.0,32.0,14.0,13.0,1913.0,1102.0,618.0,37.0,9.0,8.0,2898.0,808.0,3706.0,3838.0,1054.0,458.0,1512.0,1566.0,782.0,2348.0,6515.0,537000.0,2645.0,426000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2308.0,235.0,148440.0,77.0,17.0,22430.0,286.0,,13068.0,2672.0,252.0,184056.0
507,Perth - South West,sa4,WA,2023,2022-23,21351.0,8558.0,3422.0,1088.0,34419.0,3951.0,1205.0,138.0,23.0,5317.0,3791.0,814.0,197.0,34.0,4836.0,712.0,257.0,1701.0,106.0,5932.0,1166.0,2025.0,1305.0,2502.0,287.0,1586.0,4230.0,4889.0,1432.0,94.0,578.0,3051.0,587.0,1949.0,30.0,8227.0,11426.0,12053.0,1549.0,553.0,611.0,1712.0,2529.0,1025.0,36.0,9.0,6.0,2188.0,1642.0,935.0,56.0,17.0,15.0,2346.0,530.0,2876.0,2965.0,994.0,263.0,1256.0,1306.0,819.0,2125.0,6048.0,570000.0,2471.0,420000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,Perth - South West,sa4,WA,2024,2023-24,22346.0,8485.0,3478.0,1161.0,35470.0,4326.0,1245.0,136.0,28.0,5738.0,3747.0,740.0,201.0,34.0,4722.0,693.0,255.0,1754.0,118.0,6106.0,1151.0,2018.0,1299.0,2781.0,278.0,1609.0,4262.0,5033.0,1481.0,100.0,588.0,3311.0,589.0,2020.0,27.0,8237.0,11637.0,12615.0,1680.0,635.0,666.0,1885.0,2708.0,1084.0,37.0,12.0,9.0,2072.0,1684.0,883.0,61.0,18.0,11.0,3225.0,472.0,3697.0,3773.0,1366.0,187.0,1553.0,1614.0,1035.0,2649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,Western Australia - Wheat Belt,sa4,WA,2011,2010-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12861546.0,7640.0,368319.0,10924079.0,206373.0,,,,,,,,20.3,4.0,6.2,1.2,7.8,3.2,9.4,5.0,4.6,0.5,1.5,1.0,2.9,2.1,6.6,8.3,9.0,0.7,3.5,2.1,59276.0,,,,,,,,,,,,
509,Western Australia - Wheat Belt,sa4,WA,2016,2015-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,117.0,169.0,11.0,12.0,29.0,15.0,16.0,10.0,22.0,30.0,29.0,12025563.0,11613.0,351800.0,11220242.0,225204.0,,5439336.0,,,4552.5,3188.3,774.3,19.9,3.9,4.8,1.1,7.4,2.9,8.5,5.0,4.5,0.5,1.4,1.0,3.0,2.4,6.5,8.6,9.6,1.0,3.7,4.2,59053.0,,,,,,,,,,,,
509,Western Australia - Wheat Belt,sa4,WA,2017,2016-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,123.0,172.0,19.0,18.0,33.0,24.0,18.0,8.0,21.0,11.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.0,44.0,63729.0,14.0,2.0,3266.0,9.0,,383.0,742.0,46.0,67453.0
509,Western Australia - Wheat Belt,sa4,WA,2018,2017-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1693.0,290000.0,107.0,280000.0,56.0,126.0,174.0,20.0,20.0,39.0,10.0,11.0,8.0,26.0,29.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.0,31.0,64354.0,28.0,,3294.0,3.0,,386.0,687.0,31.0,68109.0
509,Western Australia - Wheat Belt,sa4,WA,2019,2018-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.0,12.0,559.0,570.0,171.0,3.0,174.0,197.0,118.0,314.0,1653.0,300000.0,109.0,290000.0,43.0,113.0,156.0,19.0,5.0,23.0,17.0,3.0,9.0,25.0,36.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.0,60.0,64932.0,8.0,,3302.0,3.0,,389.0,649.0,60.0,68698.0
509,Western Australia - Wheat Belt,sa4,WA,2020,2019-20,9822.0,4414.0,1604.0,293.0,16133.0,,,,,,,,,,,6865.0,68.0,558.0,51.0,1870.0,344.0,830.0,523.0,815.0,57.0,323.0,1494.0,740.0,305.0,16.0,88.0,412.0,102.0,654.0,18.0,3280.0,4631.0,6500.0,1279.0,321.0,122.0,,,,,,,,,,,,,428.0,16.0,444.0,464.0,148.0,4.0,152.0,178.0,129.0,308.0,1941.0,285000.0,107.0,250000.0,28.0,96.0,130.0,12.0,9.0,17.0,14.0,11.0,10.0,17.0,20.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.0,50.0,65357.0,37.0,2.0,3337.0,1.0,,390.0,513.0,52.0,69159.0
509,Western Australia - Wheat Belt,sa4,WA,2021,2020-21,9745.0,4783.0,1568.0,269.0,16365.0,1038.0,377.0,33.0,3.0,1450.0,969.0,181.0,56.0,16.0,1222.0,6889.0,67.0,544.0,48.0,1894.0,343.0,831.0,536.0,809.0,57.0,328.0,1577.0,784.0,320.0,13.0,80.0,437.0,107.0,684.0,17.0,3504.0,4646.0,6653.0,1196.0,230.0,136.0,589.0,539.0,306.0,14.0,,,516.0,405.0,272.0,20.0,6.0,3.0,999.0,7.0,1006.0,1012.0,317.0,2.0,319.0,344.0,192.0,536.0,3042.0,345000.0,180.0,279000.0,10.0,34.0,49.0,3.0,3.0,8.0,5.0,,,5.0,5.0,11.0,11985055.5,14243.4,387573.5,10380820.3,352034.5,2000905.1,5934569.6,2740.9,3844.4,6051.4,4535.5,977.5,19.4,4.8,4.9,1.1,7.4,3.0,8.0,5.5,4.1,0.4,1.1,0.8,2.8,2.2,6.3,8.5,11.2,0.9,3.6,3.9,61621.0,443.0,62.0,65738.0,2.0,4.0,3335.0,,,390.0,445.0,66.0,69538.0
509,Western Australia - Wheat Belt,sa4,WA,2022,2021-22,10212.0,4718.0,1594.0,282.0,16809.0,1309.0,436.0,45.0,3.0,1798.0,1031.0,279.0,62.0,11.0,1383.0,6879.0,66.0,581.0,48.0,1978.0,367.0,823.0,575.0,842.0,61.0,343.0,1652.0,817.0,346.0,15.0,87.0,469.0,117.0,736.0,13.0,3392.0,4657.0,6799.0,1434.0,359.0,170.0,631.0,729.0,395.0,35.0,8.0,3.0,517.0,403.0,273.0,21.0,9.0,,646.0,16.0,662.0,667.0,227.0,28.0,256.0,267.0,141.0,409.0,2818.0,330000.0,184.0,317500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.0,62.0,66190.0,,,3335.0,4.0,,394.0,518.0,62.0,69994.0
